#LIBRARY    ENDF/B-VIII.0
#REACTION   CL-35(N,EL)CL-35-L0,SIG
#NUCLEUS    Cl-35
#MF         3
#MT         2
#E,eV        Sig,b        Interpolation
 141670      1.94319      Lin-Lin
 141672      1.8657       Lin-Lin
 141673      1.79937      Lin-Lin
 141675      1.74322      Lin-Lin
 141677      1.69625      Lin-Lin
 141679      1.64597      Lin-Lin
 141681      1.60508      Lin-Lin
 141684      1.57482      Lin-Lin
 141687      1.54668      Lin-Lin
 141690      1.52823      Lin-Lin
 141695      1.51018      Lin-Lin
 141702      1.49784      Lin-Lin
 141717      1.48777      Lin-Lin
 141744      1.48207      Lin-Lin
 141759      1.48145      Lin-Lin
 141828      1.48744      Lin-Lin
 141905      1.50298      Lin-Lin
 141988      1.52833      Lin-Lin
 142047      1.55257      Lin-Lin
 142110      1.58533      Lin-Lin
 142167      1.62272      Lin-Lin
 142218      1.66394      Lin-Lin
 142270      1.71555      Lin-Lin
 142310      1.76305      Lin-Lin
 142350      1.81945      Lin-Lin
 142390      1.88755      Lin-Lin
 142430      1.96984      Lin-Lin
 142457      2.03441      Lin-Lin
 142485      2.11304      Lin-Lin
 142514      2.20429      Lin-Lin
 142542      2.31081      Lin-Lin
 142563      2.4027       Lin-Lin
 142584      2.50677      Lin-Lin
 142606      2.62509      Lin-Lin
 142627      2.76018      Lin-Lin
 142648      2.91507      Lin-Lin
 142670      3.09342      Lin-Lin
 142684      3.22753      Lin-Lin
 142698      3.37562      Lin-Lin
 142712      3.53941      Lin-Lin
 142726      3.72094      Lin-Lin
 142740      3.92247      Lin-Lin
 142755      4.14657      Lin-Lin
 142769      4.39608      Lin-Lin
 142783      4.6742       Lin-Lin
 142797      4.98434      Lin-Lin
 142808      5.25009      Lin-Lin
 142819      5.53921      Lin-Lin
 142830      5.8535       Lin-Lin
 142841      6.19458      Lin-Lin
 142852      6.56399      Lin-Lin
 142863      6.96275      Lin-Lin
 142874      7.39144      Lin-Lin
 142891      8.09848      Lin-Lin
 142908      8.88657      Lin-Lin
 142954      11.1259      Lin-Lin
 142971      11.8997      Lin-Lin
 142983      12.3611      Lin-Lin
 142995      12.749       Lin-Lin
 143004      12.9688      Lin-Lin
 143013      13.1198      Lin-Lin
 143022      13.1971      Lin-Lin
 143027      13.2073      Lin-Lin
 143037      13.159       Lin-Lin
 143048      13.0089      Lin-Lin
 143059      12.7649      Lin-Lin
 143070      12.4393      Lin-Lin
 143080      12.0472      Lin-Lin
 143091      11.6053      Lin-Lin
 143112      10.6334      Lin-Lin
 143146      9.09291      Lin-Lin
 143162      8.37113      Lin-Lin
 143179      7.70408      Lin-Lin
 143195      7.09721      Lin-Lin
 143207      6.70105      Lin-Lin
 143220      6.31172      Lin-Lin
 143232      5.95507      Lin-Lin
 143245      5.62898      Lin-Lin
 143257      5.33117      Lin-Lin
 143270      5.05929      Lin-Lin
 143283      4.81109      Lin-Lin
 143295      4.58438      Lin-Lin
 143309      4.3648       Lin-Lin
 143323      4.15377      Lin-Lin
 143337      3.96251      Lin-Lin
 143351      3.78886      Lin-Lin
 143373      3.55728      Lin-Lin
 143394      3.35553      Lin-Lin
 143415      3.17901      Lin-Lin
 143436      3.02387      Lin-Lin
 143458      2.88695      Lin-Lin
 143479      2.7656       Lin-Lin
 143500      2.65762      Lin-Lin
 143529      2.5313       Lin-Lin
 143557      2.42193      Lin-Lin
 143585      2.32664      Lin-Lin
 143614      2.24316      Lin-Lin
 143655      2.13935      Lin-Lin
 143693      2.05764      Lin-Lin
 143732      1.98728      Lin-Lin
 143777      1.91623      Lin-Lin
 143826      1.85164      Lin-Lin
 143875      1.79707      Lin-Lin
 143938      1.73817      Lin-Lin
 144001      1.68937      Lin-Lin
 144064      1.64846      Lin-Lin
 144159      1.59837      Lin-Lin
 144254      1.55845      Lin-Lin
 144380      1.51658      Lin-Lin
 144506      1.484        Lin-Lin
 144663      1.4524       Lin-Lin
 144849      1.42408      Lin-Lin
 145075      1.39812      Lin-Lin
 145369      1.37355      Lin-Lin
 145783      1.3493       Lin-Lin
 146334      1.32737      Lin-Lin
 147201      1.30471      Lin-Lin
 148181      1.28846      Lin-Lin
 148547      1.28605      Lin-Lin
 148832      1.28894      Lin-Lin
 149003      1.29614      Lin-Lin
 149109      1.30526      Lin-Lin
 149214      1.32153      Lin-Lin
 149271      1.33543      Lin-Lin
 149328      1.35536      Lin-Lin
 149371      1.37623      Lin-Lin
 149414      1.4047       Lin-Lin
 149442      1.42967      Lin-Lin
 149468      1.45868      Lin-Lin
 149495      1.49529      Lin-Lin
 149521      1.54217      Lin-Lin
 149541      1.58636      Lin-Lin
 149556      1.62687      Lin-Lin
 149573      1.68144      Lin-Lin
 149590      1.748        Lin-Lin
 149603      1.80787      Lin-Lin
 149615      1.87851      Lin-Lin
 149627      1.95313      Lin-Lin
 149638      2.0409       Lin-Lin
 149647      2.11717      Lin-Lin
 149655      2.20415      Lin-Lin
 149664      2.30381      Lin-Lin
 149672      2.41857      Lin-Lin
 149681      2.5514       Lin-Lin
 149686      2.65176      Lin-Lin
 149692      2.76304      Lin-Lin
 149698      2.88674      Lin-Lin
 149704      3.02457      Lin-Lin
 149709      3.1704       Lin-Lin
 149714      3.32374      Lin-Lin
 149719      3.49373      Lin-Lin
 149724      3.68245      Lin-Lin
 149730      3.89226      Lin-Lin
 149735      4.12572      Lin-Lin
 149740      4.38558      Lin-Lin
 149745      4.67474      Lin-Lin
 149749      4.95881      Lin-Lin
 149753      5.22992      Lin-Lin
 149757      5.52332      Lin-Lin
 149761      5.84001      Lin-Lin
 149765      6.18071      Lin-Lin
 149771      6.73692      Lin-Lin
 149777      7.3451       Lin-Lin
 149783      8.014        Lin-Lin
 149800      9.91299      Lin-Lin
 149806      10.5751      Lin-Lin
 149810      10.9702      Lin-Lin
 149815      11.3233      Lin-Lin
 149819      11.6164      Lin-Lin
 149823      11.8261      Lin-Lin
 149828      11.9438      Lin-Lin
 149830      11.9683      Lin-Lin
 149834      11.9403      Lin-Lin
 149838      11.8381      Lin-Lin
 149842      11.666       Lin-Lin
 149846      11.4306      Lin-Lin
 149850      11.1398      Lin-Lin
 149856      10.6209      Lin-Lin
 149861      10.0327      Lin-Lin
 149879      8.09711      Lin-Lin
 149885      7.49092      Lin-Lin
 149891      6.92697      Lin-Lin
 149896      6.55312      Lin-Lin
 149900      6.18179      Lin-Lin
 149905      5.83862      Lin-Lin
 149909      5.52269      Lin-Lin
 149914      5.23261      Lin-Lin
 149918      4.96672      Lin-Lin
 149923      4.72329      Lin-Lin
 149928      4.50049      Lin-Lin
 149933      4.27229      Lin-Lin
 149938      4.04383      Lin-Lin
 149944      3.8389       Lin-Lin
 149950      3.65475      Lin-Lin
 149955      3.48896      Lin-Lin
 149961      3.33936      Lin-Lin
 149967      3.20409      Lin-Lin
 149975      3.02447      Lin-Lin
 149984      2.86861      Lin-Lin
 149992      2.73273      Lin-Lin
 150001      2.61363      Lin-Lin
 150010      2.50876      Lin-Lin
 150021      2.38741      Lin-Lin
 150031      2.29689      Lin-Lin
 150041      2.21733      Lin-Lin
 150054      2.12542      Lin-Lin
 150067      2.04685      Lin-Lin
 150084      1.95899      Lin-Lin
 150100      1.89032      Lin-Lin
 150117      1.83203      Lin-Lin
 150138      1.76707      Lin-Lin
 150160      1.71341      Lin-Lin
 150188      1.65591      Lin-Lin
 150217      1.60969      Lin-Lin
 150245      1.57193      Lin-Lin
 150288      1.52695      Lin-Lin
 150331      1.4921       Lin-Lin
 150388      1.45652      Lin-Lin
 150449      1.42782      Lin-Lin
 150541      1.39645      Lin-Lin
 150634      1.37407      Lin-Lin
 150741      1.35537      Lin-Lin
 150912      1.33473      Lin-Lin
 151140      1.31696      Lin-Lin
 151482      1.30041      Lin-Lin
 152109      1.2829       Lin-Lin
 152862      1.26994      Lin-Lin
 152881      1.27265      Lin-Lin
 152887      1.27878      Lin-Lin
 152893      1.28916      Lin-Lin
 152898      1.30653      Lin-Lin
 152904      1.33488      Lin-Lin
 152914      1.3889       Lin-Lin
 152919      1.40385      Lin-Lin
 152922      1.40859      Lin-Lin
 152926      1.40406      Lin-Lin
 152931      1.38831      Lin-Lin
 152945      1.31457      Lin-Lin
 152950      1.29525      Lin-Lin
 152955      1.28269      Lin-Lin
 152963      1.27354      Lin-Lin
 152977      1.26944      Lin-Lin
 154468      1.2519       Lin-Lin
 161716      1.19229      Lin-Lin
 162171      1.1902       Lin-Lin
 162377      1.19219      Lin-Lin
 162454      1.19799      Lin-Lin
 162480      1.20432      Lin-Lin
 162494      1.21177      Lin-Lin
 162502      1.21971      Lin-Lin
 162509      1.23354      Lin-Lin
 162514      1.25078      Lin-Lin
 162517      1.26853      Lin-Lin
 162520      1.29033      Lin-Lin
 162523      1.31537      Lin-Lin
 162525      1.34737      Lin-Lin
 162528      1.38759      Lin-Lin
 162530      1.42722      Lin-Lin
 162532      1.48151      Lin-Lin
 162534      1.54507      Lin-Lin
 162537      1.61765      Lin-Lin
 162540      1.72676      Lin-Lin
 162548      2.04507      Lin-Lin
 162551      2.14429      Lin-Lin
 162554      2.21518      Lin-Lin
 162555      2.25624      Lin-Lin
 162557      2.28508      Lin-Lin
 162559      2.30131      Lin-Lin
 162560      2.30307      Lin-Lin
 162562      2.29541      Lin-Lin
 162564      2.27473      Lin-Lin
 162566      2.24431      Lin-Lin
 162568      2.20078      Lin-Lin
 162570      2.12502      Lin-Lin
 162573      2.0283       Lin-Lin
 162581      1.71911      Lin-Lin
 162584      1.60415      Lin-Lin
 162586      1.5273       Lin-Lin
 162588      1.45986      Lin-Lin
 162591      1.4022       Lin-Lin
 162593      1.36261      Lin-Lin
 162595      1.32362      Lin-Lin
 162597      1.29201      Lin-Lin
 162599      1.26683      Lin-Lin
 162602      1.24413      Lin-Lin
 162605      1.22533      Lin-Lin
 162610      1.20751      Lin-Lin
 162613      1.20024      Lin-Lin
 162620      1.19042      Lin-Lin
 162628      1.18645      Lin-Lin
 162662      1.18224      Lin-Lin
 162720      1.18157      Lin-Lin
 162867      1.18167      Lin-Lin
 163243      1.18142      Lin-Lin
 163855      1.18473      Lin-Lin
 164201      1.19378      Lin-Lin
 164378      1.20376      Lin-Lin
 164503      1.2151       Lin-Lin
 164628      1.23265      Lin-Lin
 164722      1.25251      Lin-Lin
 164784      1.27072      Lin-Lin
 164847      1.29482      Lin-Lin
 164909      1.32742      Lin-Lin
 164955      1.35861      Lin-Lin
 164997      1.39581      Lin-Lin
 165039      1.44388      Lin-Lin
 165064      1.47909      Lin-Lin
 165097      1.53556      Lin-Lin
 165119      1.58142      Lin-Lin
 165141      1.63562      Lin-Lin
 165161      1.69685      Lin-Lin
 165182      1.76975      Lin-Lin
 165198      1.83385      Lin-Lin
 165214      1.90773      Lin-Lin
 165229      1.99336      Lin-Lin
 165245      2.09312      Lin-Lin
 165260      2.21001      Lin-Lin
 165271      2.29922      Lin-Lin
 165281      2.39895      Lin-Lin
 165292      2.51067      Lin-Lin
 165302      2.63609      Lin-Lin
 165312      2.76966      Lin-Lin
 165321      2.91084      Lin-Lin
 165331      3.06796      Lin-Lin
 165340      3.2428       Lin-Lin
 165349      3.43716      Lin-Lin
 165359      3.65278      Lin-Lin
 165368      3.89114      Lin-Lin
 165378      4.15323      Lin-Lin
 165386      4.41042      Lin-Lin
 165397      4.7837       Lin-Lin
 165413      5.32317      Lin-Lin
 165435      6.15702      Lin-Lin
 165443      6.41649      Lin-Lin
 165453      6.72036      Lin-Lin
 165460      6.90997      Lin-Lin
 165467      7.05765      Lin-Lin
 165475      7.15672      Lin-Lin
 165482      7.20253      Lin-Lin
 165484      7.20524      Lin-Lin
 165491      7.18554      Lin-Lin
 165498      7.11653      Lin-Lin
 165505      7.00154      Lin-Lin
 165512      6.84584      Lin-Lin
 165519      6.65595      Lin-Lin
 165526      6.43928      Lin-Lin
 165541      5.95476      Lin-Lin
 165566      5.06256      Lin-Lin
 165578      4.64677      Lin-Lin
 165591      4.26736      Lin-Lin
 165599      4.0366       Lin-Lin
 165607      3.82375      Lin-Lin
 165618      3.58196      Lin-Lin
 165628      3.36556      Lin-Lin
 165639      3.17236      Lin-Lin
 165649      3.00011      Lin-Lin
 165659      2.8465       Lin-Lin
 165670      2.70944      Lin-Lin
 165680      2.58696      Lin-Lin
 165691      2.47734      Lin-Lin
 165701      2.37901      Lin-Lin
 165717      2.24977      Lin-Lin
 165732      2.13905      Lin-Lin
 165748      2.04366      Lin-Lin
 165764      1.96106      Lin-Lin
 165779      1.88913      Lin-Lin
 165795      1.82619      Lin-Lin
 165816      1.75387      Lin-Lin
 165836      1.69243      Lin-Lin
 165857      1.63985      Lin-Lin
 165886      1.57913      Lin-Lin
 165915      1.52907      Lin-Lin
 165943      1.48721      Lin-Lin
 165986      1.43623      Lin-Lin
 166029      1.39602      Lin-Lin
 166072      1.36365      Lin-Lin
 166118      1.33573      Lin-Lin
 166180      1.30537      Lin-Lin
 166243      1.28167      Lin-Lin
 166336      1.25469      Lin-Lin
 166461      1.22911      Lin-Lin
 166607      1.20839      Lin-Lin
 166801      1.18942      Lin-Lin
 167110      1.16988      Lin-Lin
 167573      1.15153      Lin-Lin
 168436      1.12946      Lin-Lin
 171848      1.06098      Lin-Lin
 173366      1.02463      Lin-Lin
 174775      0.98389      Lin-Lin
 175920      0.944096     Lin-Lin
 177064      0.897262     Lin-Lin
 178684      0.824467     Lin-Lin
 179142      0.80882      Lin-Lin
 179424      0.803775     Lin-Lin
 179512      0.803339     Lin-Lin
 179706      0.805136     Lin-Lin
 179917      0.812822     Lin-Lin
 180058      0.822557     Lin-Lin
 180199      0.837259     Lin-Lin
 180304      0.852489     Lin-Lin
 180410      0.871991     Lin-Lin
 180516      0.897058     Lin-Lin
 180621      0.928527     Lin-Lin
 180692      0.953981     Lin-Lin
 180762      0.983577     Lin-Lin
 180833      1.01794      Lin-Lin
 180903      1.05779      Lin-Lin
 180973      1.10396      Lin-Lin
 181044      1.15744      Lin-Lin
 181114      1.21911      Lin-Lin
 181167      1.27159      Lin-Lin
 181220      1.33036      Lin-Lin
 181273      1.3959       Lin-Lin
 181326      1.46896      Lin-Lin
 181378      1.55039      Lin-Lin
 181431      1.64109      Lin-Lin
 181484      1.74206      Lin-Lin
 181537      1.85432      Lin-Lin
 181590      1.97904      Lin-Lin
 181643      2.11734      Lin-Lin
 181695      2.27042      Lin-Lin
 181748      2.43942      Lin-Lin
 181801      2.62545      Lin-Lin
 181854      2.82939      Lin-Lin
 181907      3.05199      Lin-Lin
 181960      3.29353      Lin-Lin
 182019      3.58784      Lin-Lin
 182078      3.90498      Lin-Lin
 182153      4.33395      Lin-Lin
 182259      4.97474      Lin-Lin
 182400      5.84449      Lin-Lin
 182487      6.34982      Lin-Lin
 182549      6.67699      Lin-Lin
 182614      6.98904      Lin-Lin
 182681      7.27555      Lin-Lin
 182752      7.53677      Lin-Lin
 182928      8.13311      Lin-Lin
 182990      8.3828       Lin-Lin
 183036      8.61381      Lin-Lin
 183082      8.9022       Lin-Lin
 183113      9.1371       Lin-Lin
 183144      9.41534      Lin-Lin
 183175      9.74618      Lin-Lin
 183205      10.1402      Lin-Lin
 183236      10.6091      Lin-Lin
 183259      11.0172      Lin-Lin
 183282      11.479       Lin-Lin
 183306      12.0181      Lin-Lin
 183332      12.6661      Lin-Lin
 183358      13.3869      Lin-Lin
 183383      14.1694      Lin-Lin
 183448      16.2343      Lin-Lin
 183474      16.9858      Lin-Lin
 183494      17.4427      Lin-Lin
 183514      17.7663      Lin-Lin
 183527      17.892       Lin-Lin
 183541      17.9383      Lin-Lin
 183551      17.9165      Lin-Lin
 183568      17.7711      Lin-Lin
 183584      17.4945      Lin-Lin
 183601      17.0982      Lin-Lin
 183618      16.6021      Lin-Lin
 183643      15.7234      Lin-Lin
 183685      14.0749      Lin-Lin
 183719      12.7465      Lin-Lin
 183744      11.8097      Lin-Lin
 183768      10.9753      Lin-Lin
 183792      10.2172      Lin-Lin
 183816      9.53563      Lin-Lin
 183841      8.92711      Lin-Lin
 183865      8.38572      Lin-Lin
 183889      7.90478      Lin-Lin
 183913      7.47742      Lin-Lin
 183938      7.09718      Lin-Lin
 183962      6.75809      Lin-Lin
 183986      6.45489      Lin-Lin
 184002      6.27036      Lin-Lin
 184035      5.93811      Lin-Lin
 184067      5.64806      Lin-Lin
 184099      5.39324      Lin-Lin
 184132      5.16799      Lin-Lin
 184164      4.96766      Lin-Lin
 184212      4.70576      Lin-Lin
 184261      4.48146      Lin-Lin
 184316      4.26224      Lin-Lin
 184372      4.07295      Lin-Lin
 184439      3.87634      Lin-Lin
 184499      3.72399      Lin-Lin
 184560      3.58671      Lin-Lin
 184623      3.46198      Lin-Lin
 184721      3.29372      Lin-Lin
 184822      3.14556      Lin-Lin
 184926      3.01308      Lin-Lin
 185053      2.87141      Lin-Lin
 185199      2.71554      Lin-Lin
 185224      2.68911      Lin-Lin
 185225      2.68895      Lin-Lin
 185231      2.69513      Lin-Lin
 185236      2.71221      Lin-Lin
 185240      2.74844      Lin-Lin
 185243      2.78367      Lin-Lin
 185246      2.8321       Lin-Lin
 185248      2.89627      Lin-Lin
 185251      2.97836      Lin-Lin
 185253      3.06763      Lin-Lin
 185256      3.18688      Lin-Lin
 185259      3.325        Lin-Lin
 185263      3.56274      Lin-Lin
 185270      4.03709      Lin-Lin
 185273      4.17845      Lin-Lin
 185276      4.31769      Lin-Lin
 185278      4.38894      Lin-Lin
 185280      4.44794      Lin-Lin
 185282      4.47219      Lin-Lin
 185283      4.47522      Lin-Lin
 185285      4.46928      Lin-Lin
 185287      4.44132      Lin-Lin
 185289      4.39222      Lin-Lin
 185291      4.32414      Lin-Lin
 185294      4.1938       Lin-Lin
 185297      4.01107      Lin-Lin
 185305      3.57544      Lin-Lin
 185308      3.41911      Lin-Lin
 185310      3.29978      Lin-Lin
 185313      3.17218      Lin-Lin
 185316      3.06699      Lin-Lin
 185319      2.99075      Lin-Lin
 185323      2.91615      Lin-Lin
 185326      2.86093      Lin-Lin
 185330      2.82055      Lin-Lin
 185335      2.77922      Lin-Lin
 185342      2.74529      Lin-Lin
 185352      2.71644      Lin-Lin
 185371      2.68171      Lin-Lin
 185404      2.64077      Lin-Lin
 185460      2.59166      Lin-Lin
 185557      2.5239       Lin-Lin
 185666      2.4601       Lin-Lin
 185806      2.38971      Lin-Lin
 185996      2.31001      Lin-Lin
 186155      2.25615      Lin-Lin
 186334      2.20684      Lin-Lin
 186525      2.17091      Lin-Lin
 186652      2.15765      Lin-Lin
 186736      2.15469      Lin-Lin
 186847      2.15963      Lin-Lin
 186947      2.17522      Lin-Lin
 187041      2.20241      Lin-Lin
 187132      2.24451      Lin-Lin
 187207      2.29475      Lin-Lin
 187263      2.34467      Lin-Lin
 187313      2.40082      Lin-Lin
 187361      2.4664       Lin-Lin
 187408      2.54677      Lin-Lin
 187453      2.6388       Lin-Lin
 187497      2.75125      Lin-Lin
 187527      2.84012      Lin-Lin
 187556      2.94238      Lin-Lin
 187586      3.06042      Lin-Lin
 187615      3.19718      Lin-Lin
 187645      3.35621      Lin-Lin
 187667      3.49271      Lin-Lin
 187689      3.64637      Lin-Lin
 187712      3.81978      Lin-Lin
 187734      4.01593      Lin-Lin
 187756      4.2383       Lin-Lin
 187778      4.49094      Lin-Lin
 187800      4.77851      Lin-Lin
 187823      5.10626      Lin-Lin
 187837      5.35003      Lin-Lin
 187852      5.61617      Lin-Lin
 187867      5.9067       Lin-Lin
 187882      6.22361      Lin-Lin
 187897      6.56895      Lin-Lin
 187911      6.94454      Lin-Lin
 187926      7.35203      Lin-Lin
 187941      7.79253      Lin-Lin
 187956      8.26659      Lin-Lin
 187978      9.03927      Lin-Lin
 188000      9.87934      Lin-Lin
 188061      12.3372      Lin-Lin
 188084      13.1786      Lin-Lin
 188100      13.662       Lin-Lin
 188115      14.0569      Lin-Lin
 188127      14.2886      Lin-Lin
 188139      14.4563      Lin-Lin
 188152      14.5421      Lin-Lin
 188156      14.552       Lin-Lin
 188170      14.5132      Lin-Lin
 188185      14.364       Lin-Lin
 188199      14.1133      Lin-Lin
 188213      13.7742      Lin-Lin
 188233      13.2138      Lin-Lin
 188256      12.4357      Lin-Lin
 188317      10.2029      Lin-Lin
 188340      9.41726      Lin-Lin
 188363      8.70001      Lin-Lin
 188385      8.06197      Lin-Lin
 188407      7.48608      Lin-Lin
 188429      6.96966      Lin-Lin
 188451      6.50826      Lin-Lin
 188474      6.09681      Lin-Lin
 188496      5.72995      Lin-Lin
 188518      5.4027       Lin-Lin
 188540      5.11034      Lin-Lin
 188562      4.84869      Lin-Lin
 188585      4.61395      Lin-Lin
 188607      4.40286      Lin-Lin
 188636      4.15324      Lin-Lin
 188666      3.93473      Lin-Lin
 188696      3.74252      Lin-Lin
 188725      3.57262      Lin-Lin
 188755      3.42169      Lin-Lin
 188784      3.28701      Lin-Lin
 188829      3.11051      Lin-Lin
 188873      2.95921      Lin-Lin
 188917      2.82831      Lin-Lin
 188965      2.70643      Lin-Lin
 189019      2.587        Lin-Lin
 189073      2.48334      Lin-Lin
 189124      2.39587      Lin-Lin
 189191      2.29598      Lin-Lin
 189258      2.20924      Lin-Lin
 189357      2.0966       Lin-Lin
 189452      2.002        Lin-Lin
 189549      1.91481      Lin-Lin
 189675      1.81028      Lin-Lin
 189764      1.74186      Lin-Lin
 189823      1.70407      Lin-Lin
 189863      1.68511      Lin-Lin
 189898      1.67891      Lin-Lin
 189921      1.68398      Lin-Lin
 189937      1.6939       Lin-Lin
 189953      1.7113       Lin-Lin
 189967      1.73488      Lin-Lin
 189978      1.76349      Lin-Lin
 189990      1.8023       Lin-Lin
 189999      1.83999      Lin-Lin
 190008      1.88696      Lin-Lin
 190016      1.93713      Lin-Lin
 190023      1.9979       Lin-Lin
 190031      2.07165      Lin-Lin
 190039      2.16135      Lin-Lin
 190044      2.23185      Lin-Lin
 190049      2.31244      Lin-Lin
 190054      2.40476      Lin-Lin
 190059      2.51063      Lin-Lin
 190064      2.63228      Lin-Lin
 190070      2.77223      Lin-Lin
 190073      2.89107      Lin-Lin
 190077      3.02329      Lin-Lin
 190081      3.17055      Lin-Lin
 190085      3.33456      Lin-Lin
 190089      3.51735      Lin-Lin
 190092      3.67147      Lin-Lin
 190095      3.86173      Lin-Lin
 190098      4.07042      Lin-Lin
 190102      4.29909      Lin-Lin
 190105      4.5493       Lin-Lin
 190109      4.82254      Lin-Lin
 190112      5.12015      Lin-Lin
 190115      5.44327      Lin-Lin
 190118      5.76495      Lin-Lin
 190123      6.24445      Lin-Lin
 190127      6.76664      Lin-Lin
 190131      7.32898      Lin-Lin
 190137      8.13288      Lin-Lin
 190145      9.45296      Lin-Lin
 190154      10.7848      Lin-Lin
 190159      11.4002      Lin-Lin
 190163      11.9539      Lin-Lin
 190168      12.4203      Lin-Lin
 190171      12.7082      Lin-Lin
 190174      12.937       Lin-Lin
 190177      13.1028      Lin-Lin
 190181      13.2165      Lin-Lin
 190184      13.2387      Lin-Lin
 190187      13.211       Lin-Lin
 190191      13.1168      Lin-Lin
 190194      12.9614      Lin-Lin
 190199      12.6283      Lin-Lin
 190204      12.1983      Lin-Lin
 190209      11.6988      Lin-Lin
 190219      10.7063      Lin-Lin
 190230      9.45487      Lin-Lin
 190237      8.75695      Lin-Lin
 190244      8.11854      Lin-Lin
 190249      7.70805      Lin-Lin
 190254      7.31049      Lin-Lin
 190259      6.9471       Lin-Lin
 190264      6.61584      Lin-Lin
 190270      6.31424      Lin-Lin
 190275      6.03976      Lin-Lin
 190282      5.6734       Lin-Lin
 190290      5.35435      Lin-Lin
 190298      5.07556      Lin-Lin
 190305      4.8309       Lin-Lin
 190313      4.61526      Lin-Lin
 190321      4.42431      Lin-Lin
 190329      4.25447      Lin-Lin
 190339      4.05564      Lin-Lin
 190349      3.88325      Lin-Lin
 190359      3.73268      Lin-Lin
 190374      3.55214      Lin-Lin
 190386      3.4205       Lin-Lin
 190402      3.27025      Lin-Lin
 190419      3.14307      Lin-Lin
 190435      3.03426      Lin-Lin
 190453      2.93218      Lin-Lin
 190471      2.84415      Lin-Lin
 190494      2.74406      Lin-Lin
 190518      2.65957      Lin-Lin
 190543      2.5846       Lin-Lin
 190581      2.48782      Lin-Lin
 190620      2.40927      Lin-Lin
 190664      2.33635      Lin-Lin
 190695      2.29259      Lin-Lin
 190756      2.21932      Lin-Lin
 190822      2.15685      Lin-Lin
 190887      2.10564      Lin-Lin
 190993      2.03926      Lin-Lin
 191093      1.98947      Lin-Lin
 191234      1.93291      Lin-Lin
 191388      1.88347      Lin-Lin
 191620      1.82454      Lin-Lin
 191912      1.76568      Lin-Lin
 192245      1.71222      Lin-Lin
 192356      1.70004      Lin-Lin
 192407      1.69801      Lin-Lin
 192454      1.70142      Lin-Lin
 192485      1.70936      Lin-Lin
 192515      1.72602      Lin-Lin
 192530      1.74026      Lin-Lin
 192547      1.76493      Lin-Lin
 192559      1.79273      Lin-Lin
 192572      1.83105      Lin-Lin
 192579      1.86533      Lin-Lin
 192587      1.9106       Lin-Lin
 192593      1.95465      Lin-Lin
 192598      1.99786      Lin-Lin
 192603      2.06016      Lin-Lin
 192607      2.11823      Lin-Lin
 192611      2.18898      Lin-Lin
 192615      2.27597      Lin-Lin
 192618      2.35492      Lin-Lin
 192621      2.43169      Lin-Lin
 192624      2.51984      Lin-Lin
 192626      2.62124      Lin-Lin
 192629      2.73766      Lin-Lin
 192631      2.87115      Lin-Lin
 192634      3.02365      Lin-Lin
 192636      3.1971       Lin-Lin
 192639      3.39302      Lin-Lin
 192641      3.61265      Lin-Lin
 192644      3.85631      Lin-Lin
 192647      4.12406      Lin-Lin
 192649      4.41401      Lin-Lin
 192653      4.83043      Lin-Lin
 192662      6.11697      Lin-Lin
 192666      6.54763      Lin-Lin
 192669      6.82428      Lin-Lin
 192671      7.07653      Lin-Lin
 192673      7.22699      Lin-Lin
 192676      7.33983      Lin-Lin
 192678      7.41218      Lin-Lin
 192680      7.44238      Lin-Lin
 192682      7.42086      Lin-Lin
 192685      7.34434      Lin-Lin
 192687      7.21806      Lin-Lin
 192689      7.04586      Lin-Lin
 192692      6.83331      Lin-Lin
 192694      6.5875       Lin-Lin
 192697      6.24653      Lin-Lin
 192703      5.55745      Lin-Lin
 192708      4.8243       Lin-Lin
 192712      4.423        Lin-Lin
 192714      4.14435      Lin-Lin
 192717      3.88756      Lin-Lin
 192719      3.65358      Lin-Lin
 192722      3.4426       Lin-Lin
 192724      3.25389      Lin-Lin
 192727      3.08635      Lin-Lin
 192730      2.93817      Lin-Lin
 192732      2.80775      Lin-Lin
 192735      2.68068      Lin-Lin
 192738      2.54975      Lin-Lin
 192742      2.43971      Lin-Lin
 192745      2.34692      Lin-Lin
 192749      2.26822      Lin-Lin
 192752      2.20107      Lin-Lin
 192757      2.12205      Lin-Lin
 192762      2.05722      Lin-Lin
 192765      2.02019      Lin-Lin
 192772      1.95763      Lin-Lin
 192778      1.90686      Lin-Lin
 192787      1.85295      Lin-Lin
 192795      1.80958      Lin-Lin
 192808      1.758        Lin-Lin
 192821      1.71742      Lin-Lin
 192838      1.67502      Lin-Lin
 192851      1.64962      Lin-Lin
 192862      1.63778      Lin-Lin
 192867      1.63606      Lin-Lin
 192872      1.63986      Lin-Lin
 192878      1.65376      Lin-Lin
 192882      1.67533      Lin-Lin
 192885      1.69779      Lin-Lin
 192888      1.72917      Lin-Lin
 192890      1.76318      Lin-Lin
 192892      1.81448      Lin-Lin
 192894      1.85734      Lin-Lin
 192896      1.90832      Lin-Lin
 192898      1.96866      Lin-Lin
 192899      2.03948      Lin-Lin
 192901      2.1221       Lin-Lin
 192903      2.21766      Lin-Lin
 192905      2.3236       Lin-Lin
 192906      2.44368      Lin-Lin
 192908      2.57884      Lin-Lin
