#LIBRARY    INDEN.0-beta
#REACTION   SI-28(N,EL)SI-28-L0,SIG
#NUCLEUS    Si-28
#MF         3
#MT         2
#E,eV        Sig,b        Interpolation
 802986      5.92121      Lin-Lin
 804173      6.32056      Lin-Lin
 808031      7.68264      Lin-Lin
 809515      8.16127      Lin-Lin
 810702      8.49206      Lin-Lin
 811592      8.70049      Lin-Lin
 812601      8.88446      Lin-Lin
 813669      9.01147      Lin-Lin
 814560      9.06874      Lin-Lin
 815153      9.07907      Lin-Lin
 816043      9.0547       Lin-Lin
 816934      8.9916       Lin-Lin
 818121      8.84782      Lin-Lin
 819308      8.65114      Lin-Lin
 820792      8.35186      Lin-Lin
 826727      6.97835      Lin-Lin
 829101      6.47503      Lin-Lin
 830882      6.13615      Lin-Lin
 832662      5.82681      Lin-Lin
 834443      5.55215      Lin-Lin
 836223      5.30389      Lin-Lin
 838301      5.05049      Lin-Lin
 840378      4.83153      Lin-Lin
 842010      4.68983      Lin-Lin
 842900      4.63625      Lin-Lin
 843346      4.6268       Lin-Lin
 843642      4.63577      Lin-Lin
 843939      4.67035      Lin-Lin
 844087      4.70585      Lin-Lin
 844236      4.76313      Lin-Lin
 844366      4.84253      Lin-Lin
 844463      4.93108      Lin-Lin
 844541      5.02925      Lin-Lin
 844608      5.14365      Lin-Lin
 844676      5.29668      Lin-Lin
 844729      5.45537      Lin-Lin
 844764      5.58613      Lin-Lin
 844800      5.74224      Lin-Lin
 844839      5.95414      Lin-Lin
 844872      6.16688      Lin-Lin
 844905      6.42066      Lin-Lin
 844938      6.72354      Lin-Lin
 844971      7.08376      Lin-Lin
 844993      7.35938      Lin-Lin
 845017      7.68909      Lin-Lin
 845040      8.0531       Lin-Lin
 845076      8.65506      Lin-Lin
 845134      9.71471      Lin-Lin
 845158      10.1008      Lin-Lin
 845182      10.4249      Lin-Lin
 845203      10.6413      Lin-Lin
 845217      10.7352      Lin-Lin
 845232      10.7845      Lin-Lin
 845239      10.7917      Lin-Lin
 845253      10.771       Lin-Lin
 845267      10.7042      Lin-Lin
 845288      10.524       Lin-Lin
 845307      10.2954      Lin-Lin
 845331      9.9416       Lin-Lin
 845366      9.32667      Lin-Lin
 845414      8.47871      Lin-Lin
 845449      7.89337      Lin-Lin
 845472      7.54248      Lin-Lin
 845495      7.23622      Lin-Lin
 845528      6.8484       Lin-Lin
 845561      6.52012      Lin-Lin
 845594      6.24354      Lin-Lin
 845627      6.0106       Lin-Lin
 845660      5.81395      Lin-Lin
 845693      5.64725      Lin-Lin
 845725      5.50524      Lin-Lin
 845769      5.34694      Lin-Lin
 845813      5.21684      Lin-Lin
 845879      5.0616       Lin-Lin
 845945      4.94158      Lin-Lin
 846011      4.84695      Lin-Lin
 846118      4.73019      Lin-Lin
 846225      4.64476      Lin-Lin
 846372      4.55978      Lin-Lin
 846598      4.47111      Lin-Lin
 846905      4.39306      Lin-Lin
 847256      4.33269      Lin-Lin
 847936      4.2525       Lin-Lin
 849186      4.14966      Lin-Lin
 851379      4.01136      Lin-Lin
 854449      3.85333      Lin-Lin
 857958      3.70272      Lin-Lin
 861906      3.56181      Lin-Lin
 866292      3.43084      Lin-Lin
 870615      3.32546      Lin-Lin
 871470      3.31335      Lin-Lin
 871786      3.32052      Lin-Lin
 871909      3.33417      Lin-Lin
 872005      3.36166      Lin-Lin
 872061      3.39777      Lin-Lin
 872099      3.44553      Lin-Lin
 872123      3.49502      Lin-Lin
 872140      3.55248      Lin-Lin
 872151      3.60379      Lin-Lin
 872162      3.66841      Lin-Lin
 872172      3.75566      Lin-Lin
 872180      3.84125      Lin-Lin
 872188      3.94922      Lin-Lin
 872194      4.06405      Lin-Lin
 872201      4.20286      Lin-Lin
 872208      4.3691       Lin-Lin
 872215      4.56563      Lin-Lin
 872222      4.80629      Lin-Lin
 872229      5.0827       Lin-Lin
 872236      5.39278      Lin-Lin
 872243      5.73123      Lin-Lin
 872264      6.81195      Lin-Lin
 872271      7.14368      Lin-Lin
 872277      7.40547      Lin-Lin
 872283      7.61913      Lin-Lin
 872289      7.76363      Lin-Lin
 872294      7.84046      Lin-Lin
 872299      7.87669      Lin-Lin
 872301      7.87951      Lin-Lin
 872305      7.85876      Lin-Lin
 872310      7.80381      Lin-Lin
 872314      7.71644      Lin-Lin
 872320      7.52922      Lin-Lin
 872327      7.284        Lin-Lin
 872334      6.96835      Lin-Lin
 872346      6.37388      Lin-Lin
 872360      5.64558      Lin-Lin
 872367      5.30787      Lin-Lin
 872374      5.00007      Lin-Lin
 872381      4.72695      Lin-Lin
 872386      4.54132      Lin-Lin
 872392      4.35654      Lin-Lin
 872398      4.19801      Lin-Lin
 872405      4.06353      Lin-Lin
 872412      3.92268      Lin-Lin
 872420      3.81977      Lin-Lin
 872427      3.73691      Lin-Lin
 872436      3.65105      Lin-Lin
 872446      3.58647      Lin-Lin
 872458      3.52784      Lin-Lin
 872475      3.46754      Lin-Lin
 872493      3.42727      Lin-Lin
 872516      3.39112      Lin-Lin
 872560      3.35078      Lin-Lin
 872623      3.32133      Lin-Lin
 872722      3.29887      Lin-Lin
 872960      3.27823      Lin-Lin
 874130      3.24585      Lin-Lin
 880784      3.12093      Lin-Lin
 891602      2.93441      Lin-Lin
 895504      2.85131      Lin-Lin
 898342      2.77279      Lin-Lin
 900470      2.69742      Lin-Lin
 903095      2.5823       Lin-Lin
 904230      2.53392      Lin-Lin
 905011      2.51427      Lin-Lin
 905224      2.51297      Lin-Lin
 905649      2.52049      Lin-Lin
 905969      2.53839      Lin-Lin
 906288      2.57197      Lin-Lin
 906501      2.60624      Lin-Lin
 906713      2.65347      Lin-Lin
 906926      2.71666      Lin-Lin
 907086      2.7775       Lin-Lin
 907246      2.85235      Lin-Lin
 907405      2.94389      Lin-Lin
 907565      3.05526      Lin-Lin
 907671      3.14215      Lin-Lin
 907822      3.28588      Lin-Lin
 907955      3.43348      Lin-Lin
 908088      3.60628      Lin-Lin
 908221      3.80601      Lin-Lin
 908354      4.03514      Lin-Lin
 908487      4.29595      Lin-Lin
 908593      4.52873      Lin-Lin
 908700      4.78512      Lin-Lin
 908806      5.05962      Lin-Lin
 908913      5.35379      Lin-Lin
 909072      5.82625      Lin-Lin
 909498      7.15914      Lin-Lin
 909631      7.54716      Lin-Lin
 909764      7.89643      Lin-Lin
 909897      8.19223      Lin-Lin
 910030      8.42777      Lin-Lin
 910163      8.59561      Lin-Lin
 910296      8.69598      Lin-Lin
 910438      8.73452      Lin-Lin
 910598      8.70583      Lin-Lin
 910757      8.61324      Lin-Lin
 910943      8.44458      Lin-Lin
 911183      8.17322      Lin-Lin
 911821      7.36231      Lin-Lin
 912127      7.00395      Lin-Lin
 912405      6.71         Lin-Lin
 912704      6.42883      Lin-Lin
 913003      6.18223      Lin-Lin
 913203      6.03515      Lin-Lin
 913602      5.77787      Lin-Lin
 914001      5.5622       Lin-Lin
 914400      5.38077      Lin-Lin
 914796      5.22776      Lin-Lin
 915390      5.03891      Lin-Lin
 915983      4.88809      Lin-Lin
 916577      4.76653      Lin-Lin
 917369      4.63698      Lin-Lin
 918160      4.53659      Lin-Lin
 919150      4.44107      Lin-Lin
 920337      4.35996      Lin-Lin
 921525      4.30189      Lin-Lin
 923108      4.25434      Lin-Lin
 924691      4.23258      Lin-Lin
 926274      4.22432      Lin-Lin
 928649      4.24035      Lin-Lin
 930232      4.26439      Lin-Lin
 933399      4.33774      Lin-Lin
 936565      4.43824      Lin-Lin
 939732      4.55994      Lin-Lin
 945273      4.80788      Lin-Lin
 953189      5.17629      Lin-Lin
 957938      5.36254      Lin-Lin
 961896      5.47522      Lin-Lin
 965063      5.52901      Lin-Lin
 968229      5.5509       Lin-Lin
 972187      5.53028      Lin-Lin
 975354      5.477        Lin-Lin
 978520      5.40254      Lin-Lin
 982082      5.2949       Lin-Lin
 984061      5.22995      Lin-Lin
 1.00306E+06 4.51289      Lin-Lin
 1.01018E+06 4.27439      Lin-Lin
 1.01513E+06 4.13267      Lin-Lin
 1.01641E+06 4.1121       Lin-Lin
 1.01692E+06 4.1239       Lin-Lin
 1.01716E+06 4.15226      Lin-Lin
 1.0173E+06  4.19358      Lin-Lin
 1.01739E+06 4.24611      Lin-Lin
 1.01745E+06 4.31011      Lin-Lin
 1.0175E+06  4.38011      Lin-Lin
 1.01753E+06 4.46599      Lin-Lin
 1.01756E+06 4.56285      Lin-Lin
 1.01758E+06 4.65769      Lin-Lin
 1.0176E+06  4.7703       Lin-Lin
 1.01761E+06 4.90134      Lin-Lin
 1.01762E+06 5.04882      Lin-Lin
 1.01764E+06 5.20741      Lin-Lin
 1.01765E+06 5.40379      Lin-Lin
 1.01766E+06 5.60231      Lin-Lin
 1.01767E+06 5.83731      Lin-Lin
 1.01768E+06 6.11355      Lin-Lin
 1.01769E+06 6.43259      Lin-Lin
 1.0177E+06  6.79465      Lin-Lin
 1.01771E+06 7.27891      Lin-Lin
 1.01774E+06 8.6249       Lin-Lin
 1.01775E+06 9.02216      Lin-Lin
 1.01776E+06 9.29302      Lin-Lin
 1.01776E+06 9.48402      Lin-Lin
 1.01777E+06 9.63901      Lin-Lin
 1.01778E+06 9.71274      Lin-Lin
 1.01778E+06 9.72776      Lin-Lin
 1.01779E+06 9.68564      Lin-Lin
 1.0178E+06  9.58291      Lin-Lin
 1.0178E+06  9.42299      Lin-Lin
 1.01781E+06 9.21199      Lin-Lin
 1.01782E+06 8.91818      Lin-Lin
 1.01783E+06 8.49223      Lin-Lin
 1.01786E+06 7.09259      Lin-Lin
 1.01787E+06 6.66075      Lin-Lin
 1.01788E+06 6.27114      Lin-Lin
 1.01789E+06 5.92878      Lin-Lin
 1.0179E+06  5.63513      Lin-Lin
 1.01791E+06 5.38701      Lin-Lin
 1.01792E+06 5.18049      Lin-Lin
 1.01793E+06 5.00972      Lin-Lin
 1.01794E+06 4.84421      Lin-Lin
 1.01795E+06 4.71314      Lin-Lin
 1.01796E+06 4.59363      Lin-Lin
 1.01798E+06 4.48397      Lin-Lin
 1.018E+06   4.38562      Lin-Lin
 1.01803E+06 4.30192      Lin-Lin
 1.01806E+06 4.22997      Lin-Lin
 1.0181E+06  4.16681      Lin-Lin
 1.01817E+06 4.11399      Lin-Lin
 1.01827E+06 4.07219      Lin-Lin
 1.01844E+06 4.03984      Lin-Lin
 1.01889E+06 4.01224      Lin-Lin
 1.0251E+06  3.86015      Lin-Lin
 1.03103E+06 3.73734      Lin-Lin
 1.03498E+06 3.67695      Lin-Lin
 1.0368E+06  3.66569      Lin-Lin
 1.03814E+06 3.67716      Lin-Lin
 1.03902E+06 3.70768      Lin-Lin
 1.03962E+06 3.74999      Lin-Lin
 1.04006E+06 3.80438      Lin-Lin
 1.04043E+06 3.87567      Lin-Lin
 1.04068E+06 3.9464       Lin-Lin
 1.04092E+06 4.03615      Lin-Lin
 1.04112E+06 4.14312      Lin-Lin
 1.04128E+06 4.2534       Lin-Lin
 1.04141E+06 4.377        Lin-Lin
 1.04153E+06 4.51002      Lin-Lin
 1.04163E+06 4.64587      Lin-Lin
 1.04173E+06 4.81095      Lin-Lin
 1.04181E+06 4.96948      Lin-Lin
 1.04189E+06 5.15725      Lin-Lin
 1.04197E+06 5.38096      Lin-Lin
 1.04203E+06 5.57726      Lin-Lin
 1.04209E+06 5.8025       Lin-Lin
 1.04215E+06 6.06146      Lin-Lin
 1.0422E+06  6.35925      Lin-Lin
 1.04226E+06 6.70149      Lin-Lin
 1.04232E+06 7.09325      Lin-Lin
 1.04238E+06 7.53868      Lin-Lin
 1.04244E+06 8.03902      Lin-Lin
 1.0425E+06  8.59114      Lin-Lin
 1.04267E+06 10.2752      Lin-Lin
 1.04273E+06 10.8008      Lin-Lin
 1.04277E+06 11.0869      Lin-Lin
 1.04281E+06 11.301       Lin-Lin
 1.04284E+06 11.4058      Lin-Lin
 1.04287E+06 11.4627      Lin-Lin
 1.04288E+06 11.4637      Lin-Lin
 1.04292E+06 11.4231      Lin-Lin
 1.04295E+06 11.3301      Lin-Lin
 1.04298E+06 11.1285      Lin-Lin
 1.04302E+06 10.8502      Lin-Lin
 1.04306E+06 10.5124      Lin-Lin
 1.04313E+06 9.88326      Lin-Lin
 1.04325E+06 8.60487      Lin-Lin
 1.04331E+06 8.03344      Lin-Lin
 1.04337E+06 7.51406      Lin-Lin
 1.04343E+06 7.05157      Lin-Lin
 1.04349E+06 6.64498      Lin-Lin
 1.04355E+06 6.29037      Lin-Lin
 1.04361E+06 5.98222      Lin-Lin
 1.04367E+06 5.71492      Lin-Lin
 1.04373E+06 5.48289      Lin-Lin
 1.04378E+06 5.28117      Lin-Lin
 1.04384E+06 5.10531      Lin-Lin
 1.04392E+06 4.90465      Lin-Lin
 1.044E+06   4.73589      Lin-Lin
 1.0441E+06  4.5608       Lin-Lin
 1.0442E+06  4.41719      Lin-Lin
 1.04432E+06 4.27696      Lin-Lin
 1.04446E+06 4.14687      Lin-Lin
 1.04461E+06 4.03073      Lin-Lin
 1.04481E+06 3.92019      Lin-Lin
 1.04503E+06 3.82913      Lin-Lin
 1.04529E+06 3.7482       Lin-Lin
 1.04564E+06 3.67055      Lin-Lin
 1.04609E+06 3.60349      Lin-Lin
 1.04668E+06 3.54427      Lin-Lin
 1.04752E+06 3.49059      Lin-Lin
 1.04878E+06 3.4399       Lin-Lin
 1.05102E+06 3.38234      Lin-Lin
 1.05571E+06 3.30004      Lin-Lin
 1.0646E+06  3.1773       Lin-Lin
 1.08026E+06 2.98379      Lin-Lin
 1.08256E+06 2.94154      Lin-Lin
 1.08353E+06 2.90776      Lin-Lin
 1.08404E+06 2.87339      Lin-Lin
 1.08434E+06 2.83609      Lin-Lin
 1.08453E+06 2.79561      Lin-Lin
 1.08466E+06 2.75101      Lin-Lin
 1.08475E+06 2.70125      Lin-Lin
 1.08481E+06 2.64892      Lin-Lin
 1.08487E+06 2.58931      Lin-Lin
 1.08491E+06 2.52734      Lin-Lin
 1.08494E+06 2.463        Lin-Lin
 1.08496E+06 2.39563      Lin-Lin
 1.08499E+06 2.31738      Lin-Lin
 1.08501E+06 2.23383      Lin-Lin
 1.08502E+06 2.14238      Lin-Lin
 1.08504E+06 2.02549      Lin-Lin
 1.08507E+06 1.85697      Lin-Lin
 1.08508E+06 1.79865      Lin-Lin
 1.08509E+06 1.76064      Lin-Lin
 1.0851E+06  1.74031      Lin-Lin
 1.0851E+06  1.73138      Lin-Lin
 1.08511E+06 1.73119      Lin-Lin
 1.08511E+06 1.73601      Lin-Lin
 1.08512E+06 1.74949      Lin-Lin
 1.08512E+06 1.77234      Lin-Lin
 1.08513E+06 1.80491      Lin-Lin
 1.08513E+06 1.85563      Lin-Lin
 1.08514E+06 1.9198       Lin-Lin
 1.08515E+06 2            Lin-Lin
 1.08515E+06 2.09968      Lin-Lin
 1.08516E+06 2.23117      Lin-Lin
 1.08517E+06 2.42322      Lin-Lin
 1.08519E+06 2.8418       Lin-Lin
 1.0852E+06  3.01602      Lin-Lin
 1.08521E+06 3.15354      Lin-Lin
 1.08522E+06 3.2712       Lin-Lin
 1.08523E+06 3.37558      Lin-Lin
 1.08524E+06 3.45382      Lin-Lin
 1.08525E+06 3.51171      Lin-Lin
 1.08526E+06 3.54509      Lin-Lin
 1.08527E+06 3.5597       Lin-Lin
 1.08528E+06 3.56011      Lin-Lin
 1.0853E+06  3.54246      Lin-Lin
 1.08538E+06 3.37997      Lin-Lin
 1.08543E+06 3.3076       Lin-Lin
 1.0855E+06  3.24118      Lin-Lin
 1.08559E+06 3.18253      Lin-Lin
 1.08571E+06 3.13162      Lin-Lin
 1.08588E+06 3.08726      Lin-Lin
 1.08615E+06 3.0462       Lin-Lin
 1.08661E+06 3.01022      Lin-Lin
 1.08743E+06 2.97698      Lin-Lin
 1.08924E+06 2.93924      Lin-Lin
 1.09403E+06 2.87961      Lin-Lin
 1.12278E+06 2.59306      Lin-Lin
 1.13212E+06 2.48648      Lin-Lin
 1.13875E+06 2.39514      Lin-Lin
 1.14338E+06 2.31623      Lin-Lin
 1.1469E+06  2.24051      Lin-Lin
 1.14866E+06 2.1987       Lin-Lin
 1.14879E+06 2.20439      Lin-Lin
 1.14883E+06 2.21645      Lin-Lin
 1.14886E+06 2.23584      Lin-Lin
 1.14887E+06 2.26173      Lin-Lin
 1.14888E+06 2.29393      Lin-Lin
 1.14889E+06 2.33451      Lin-Lin
 1.1489E+06  2.39106      Lin-Lin
 1.1489E+06  2.44957      Lin-Lin
 1.14891E+06 2.52354      Lin-Lin
 1.14892E+06 2.62463      Lin-Lin
 1.14893E+06 2.74656      Lin-Lin
 1.14894E+06 2.88819      Lin-Lin
 1.14895E+06 3.09752      Lin-Lin
 1.14897E+06 3.56723      Lin-Lin
 1.14898E+06 3.73493      Lin-Lin
 1.14899E+06 3.846        Lin-Lin
 1.14899E+06 3.91993      Lin-Lin
 1.149E+06   3.96026      Lin-Lin
 1.149E+06   3.97352      Lin-Lin
 1.14901E+06 3.95897      Lin-Lin
 1.14902E+06 3.91446      Lin-Lin
 1.14902E+06 3.83804      Lin-Lin
 1.14903E+06 3.71914      Lin-Lin
 1.14904E+06 3.55122      Lin-Lin
 1.14907E+06 3.0065       Lin-Lin
 1.14908E+06 2.8337       Lin-Lin
 1.14908E+06 2.69891      Lin-Lin
 1.14909E+06 2.59734      Lin-Lin
 1.1491E+06  2.50316      Lin-Lin
 1.14911E+06 2.42774      Lin-Lin
 1.14911E+06 2.36861      Lin-Lin
 1.14912E+06 2.31597      Lin-Lin
 1.14913E+06 2.27395      Lin-Lin
 1.14915E+06 2.24368      Lin-Lin
 1.14916E+06 2.22058      Lin-Lin
 1.14919E+06 2.20301      Lin-Lin
 1.14927E+06 2.18809      Lin-Lin
 1.14955E+06 2.17139      Lin-Lin
 1.15184E+06 2.08768      Lin-Lin
 1.15327E+06 2.02304      Lin-Lin
 1.15441E+06 1.95926      Lin-Lin
 1.15544E+06 1.88792      Lin-Lin
 1.15625E+06 1.81892      Lin-Lin
 1.15695E+06 1.74789      Lin-Lin
 1.15755E+06 1.67394      Lin-Lin
 1.15806E+06 1.59864      Lin-Lin
 1.15846E+06 1.53039      Lin-Lin
 1.15886E+06 1.45175      Lin-Lin
 1.1592E+06  1.37451      Lin-Lin
 1.15949E+06 1.30215      Lin-Lin
 1.15977E+06 1.22174      Lin-Lin
 1.16006E+06 1.13291      Lin-Lin
 1.16034E+06 1.03601      Lin-Lin
 1.16091E+06 0.829878     Lin-Lin
 1.16108E+06 0.772196     Lin-Lin
 1.16123E+06 0.72978      Lin-Lin
 1.16131E+06 0.708358     Lin-Lin
 1.1614E+06  0.69103      Lin-Lin
 1.16148E+06 0.67874      Lin-Lin
 1.16154E+06 0.673895     Lin-Lin
 1.1616E+06  0.672144     Lin-Lin
 1.16165E+06 0.673866     Lin-Lin
 1.16171E+06 0.679451     Lin-Lin
 1.16177E+06 0.689296     Lin-Lin
 1.16182E+06 0.703772     Lin-Lin
 1.16188E+06 0.723196     Lin-Lin
 1.16193E+06 0.746307     Lin-Lin
 1.16199E+06 0.774548     Lin-Lin
 1.16202E+06 0.796337     Lin-Lin
 1.16208E+06 0.836168     Lin-Lin
 1.16214E+06 0.882143     Lin-Lin
 1.1622E+06  0.934404     Lin-Lin
 1.16225E+06 0.992914     Lin-Lin
 1.16231E+06 1.05753      Lin-Lin
 1.16237E+06 1.12794      Lin-Lin
 1.16242E+06 1.20375      Lin-Lin
 1.16251E+06 1.32635      Lin-Lin
 1.16259E+06 1.45755      Lin-Lin
 1.16277E+06 1.73462      Lin-Lin
 1.16294E+06 2.01138      Lin-Lin
 1.16305E+06 2.1842       Lin-Lin
 1.16316E+06 2.34319      Lin-Lin
 1.16328E+06 2.48495      Lin-Lin
 1.16337E+06 2.58703      Lin-Lin
 1.16348E+06 2.68803      Lin-Lin
 1.16359E+06 2.77787      Lin-Lin
 1.16371E+06 2.85118      Lin-Lin
 1.16382E+06 2.90928      Lin-Lin
 1.16394E+06 2.9541       Lin-Lin
 1.16411E+06 3.00055      Lin-Lin
 1.16428E+06 3.02736      Lin-Lin
 1.16451E+06 3.04091      Lin-Lin
 1.16456E+06 3.04134      Lin-Lin
 1.1649E+06  3.02637      Lin-Lin
 1.16542E+06 2.97442      Lin-Lin
 1.16696E+06 2.78884      Lin-Lin
 1.16804E+06 2.68093      Lin-Lin
 1.16917E+06 2.5894       Lin-Lin
 1.17057E+06 2.49728      Lin-Lin
 1.17226E+06 2.40626      Lin-Lin
 1.1744E+06  2.30943      Lin-Lin
 1.17747E+06 2.18988      Lin-Lin
 1.18207E+06 2.02937      Lin-Lin
 1.18513E+06 1.93437      Lin-Lin
 1.18697E+06 1.88869      Lin-Lin
 1.1882E+06  1.86773      Lin-Lin
 1.18943E+06 1.85903      Lin-Lin
 1.19035E+06 1.86402      Lin-Lin
 1.19127E+06 1.88237      Lin-Lin
 1.19203E+06 1.91054      Lin-Lin
 1.1928E+06  1.95222      Lin-Lin
 1.19341E+06 1.99675      Lin-Lin
 1.19418E+06 2.06702      Lin-Lin
 1.19495E+06 2.15194      Lin-Lin
 1.19675E+06 2.3761       Lin-Lin
 1.19724E+06 2.42811      Lin-Lin
 1.1977E+06  2.46239      Lin-Lin
 1.19809E+06 2.47918      Lin-Lin
 1.19832E+06 2.48228      Lin-Lin
 1.19878E+06 2.47327      Lin-Lin
 1.19954E+06 2.43733      Lin-Lin
 1.19962E+06 2.43642      Lin-Lin
 1.19998E+06 2.45835      Lin-Lin
 1.20013E+06 2.48436      Lin-Lin
 1.20026E+06 2.52087      Lin-Lin
 1.2004E+06  2.5806       Lin-Lin
 1.20053E+06 2.64831      Lin-Lin
 1.20063E+06 2.71916      Lin-Lin
 1.20076E+06 2.82298      Lin-Lin
 1.20088E+06 2.94605      Lin-Lin
 1.20105E+06 3.14174      Lin-Lin
 1.20121E+06 3.34573      Lin-Lin
 1.20166E+06 3.9598       Lin-Lin
 1.20187E+06 4.22305      Lin-Lin
 1.20201E+06 4.3788       Lin-Lin
 1.20215E+06 4.5158       Lin-Lin
 1.20232E+06 4.66053      Lin-Lin
 1.20253E+06 4.79636      Lin-Lin
 1.20274E+06 4.89524      Lin-Lin
 1.20295E+06 4.96281      Lin-Lin
 1.20323E+06 5.01523      Lin-Lin
 1.20358E+06 5.03688      Lin-Lin
 1.20399E+06 5.02132      Lin-Lin
 1.20462E+06 4.95198      Lin-Lin
 1.2058E+06  4.76523      Lin-Lin
 1.20789E+06 4.42309      Lin-Lin
 1.20953E+06 4.18632      Lin-Lin
 1.21117E+06 3.98004      Lin-Lin
 1.21273E+06 3.81156      Lin-Lin
 1.21461E+06 3.63488      Lin-Lin
 1.21676E+06 3.46261      Lin-Lin
 1.21899E+06 3.30828      Lin-Lin
 1.22174E+06 3.14264      Lin-Lin
 1.22552E+06 2.94142      Lin-Lin
 1.23275E+06 2.57773      Lin-Lin
 1.23584E+06 2.4059       Lin-Lin
 1.2379E+06  2.27791      Lin-Lin
 1.23997E+06 2.13469      Lin-Lin
 1.24169E+06 2.00058      Lin-Lin
 1.24306E+06 1.88262      Lin-Lin
 1.24444E+06 1.7548       Lin-Lin
 1.24616E+06 1.58358      Lin-Lin
 1.24822E+06 1.37481      Lin-Lin
 1.24891E+06 1.31071      Lin-Lin
 1.24959E+06 1.25327      Lin-Lin
 1.25011E+06 1.21677      Lin-Lin
 1.25063E+06 1.18714      Lin-Lin
 1.25097E+06 1.17242      Lin-Lin
 1.25131E+06 1.16224      Lin-Lin
 1.25174E+06 1.15659      Lin-Lin
 1.25183E+06 1.15649      Lin-Lin
 1.25222E+06 1.1614       Lin-Lin
 1.25256E+06 1.17149      Lin-Lin
 1.25288E+06 1.18768      Lin-Lin
 1.2532E+06  1.20993      Lin-Lin
 1.25355E+06 1.24078      Lin-Lin
 1.25389E+06 1.27886      Lin-Lin
 1.25424E+06 1.32418      Lin-Lin
 1.25458E+06 1.37653      Lin-Lin
 1.25492E+06 1.43554      Lin-Lin
 1.25527E+06 1.50069      Lin-Lin
 1.2557E+06  1.58967      Lin-Lin
 1.2563E+06  1.72617      Lin-Lin
 1.25726E+06 1.96206      Lin-Lin
 1.25888E+06 2.36436      Lin-Lin
 1.26008E+06 2.6456       Lin-Lin
 1.26127E+06 2.92127      Lin-Lin
 1.26176E+06 3.04896      Lin-Lin
 1.2621E+06  3.1569       Lin-Lin
 1.26236E+06 3.25508      Lin-Lin
 1.26257E+06 3.35503      Lin-Lin
 1.26277E+06 3.46605      Lin-Lin
 1.26292E+06 3.57286      Lin-Lin
 1.26305E+06 3.68413      Lin-Lin
 1.26318E+06 3.82015      Lin-Lin
 1.26328E+06 3.95877      Lin-Lin
 1.26337E+06 4.09429      Lin-Lin
 1.26346E+06 4.26623      Lin-Lin
 1.26353E+06 4.4187       Lin-Lin
 1.2636E+06  4.59591      Lin-Lin
 1.26367E+06 4.80348      Lin-Lin
 1.26373E+06 5.00425      Lin-Lin
 1.26379E+06 5.23461      Lin-Lin
 1.26385E+06 5.49914      Lin-Lin
 1.26391E+06 5.80249      Lin-Lin
 1.26397E+06 6.14924      Lin-Lin
 1.26402E+06 6.54213      Lin-Lin
 1.26408E+06 6.98128      Lin-Lin
 1.26415E+06 7.569        Lin-Lin
 1.26427E+06 8.61726      Lin-Lin
 1.26433E+06 9.04521      Lin-Lin
 1.26437E+06 9.28052      Lin-Lin
 1.26441E+06 9.45953      Lin-Lin
 1.26444E+06 9.57011      Lin-Lin
 1.26448E+06 9.60423      Lin-Lin
 1.26451E+06 9.57707      Lin-Lin
 1.26455E+06 9.47263      Lin-Lin
 1.26458E+06 9.29602      Lin-Lin
 1.26461E+06 9.1226       Lin-Lin
 1.26465E+06 8.84763      Lin-Lin
 1.26471E+06 8.32972      Lin-Lin
 1.26483E+06 7.26564      Lin-Lin
 1.26488E+06 6.78777      Lin-Lin
 1.26494E+06 6.35337      Lin-Lin
 1.26499E+06 5.96724      Lin-Lin
 1.26505E+06 5.62882      Lin-Lin
 1.26511E+06 5.33492      Lin-Lin
 1.26516E+06 5.08078      Lin-Lin
 1.26522E+06 4.86158      Lin-Lin
 1.26528E+06 4.67246      Lin-Lin
 1.26533E+06 4.50914      Lin-Lin
 1.26541E+06 4.32493      Lin-Lin
 1.26548E+06 4.17222      Lin-Lin
 1.26556E+06 4.04492      Lin-Lin
 1.26565E+06 3.91424      Lin-Lin
 1.26576E+06 3.78975      Lin-Lin
 1.26587E+06 3.69192      Lin-Lin
 1.26601E+06 3.60275      Lin-Lin
 1.26615E+06 3.52505      Lin-Lin
 1.26635E+06 3.45019      Lin-Lin
 1.26658E+06 3.38973      Lin-Lin
 1.26687E+06 3.33727      Lin-Lin
 1.26728E+06 3.29399      Lin-Lin
 1.26789E+06 3.26019      Lin-Lin
 1.26887E+06 3.23841      Lin-Lin
 1.27593E+06 3.19077      Lin-Lin
 1.2944E+06  3.00556      Lin-Lin
 1.30656E+06 2.90691      Lin-Lin
 1.32247E+06 2.80326      Lin-Lin
 1.34889E+06 2.6619       Lin-Lin
 1.37049E+06 2.54496      Lin-Lin
 1.37802E+06 2.50254      Lin-Lin
 1.37821E+06 2.50239      Lin-Lin
 1.37908E+06 2.50929      Lin-Lin
 1.37943E+06 2.52552      Lin-Lin
 1.3796E+06  2.54773      Lin-Lin
 1.3797E+06  2.57643      Lin-Lin
 1.37977E+06 2.61016      Lin-Lin
 1.37981E+06 2.64834      Lin-Lin
 1.37985E+06 2.69098      Lin-Lin
 1.37987E+06 2.74237      Lin-Lin
 1.37989E+06 2.79847      Lin-Lin
 1.37991E+06 2.86371      Lin-Lin
 1.37992E+06 2.93114      Lin-Lin
 1.37993E+06 3.01598      Lin-Lin
 1.37994E+06 3.11788      Lin-Lin
 1.37995E+06 3.22828      Lin-Lin
