#LIBRARY    ENDF/B-VIII.0
#REACTION   S-32(N,EL)S-32-L0,SIG
#NUCLEUS    S-32
#MF         3
#MT         2
#E,eV        Sig,b        Interpolation
 294986      2.1744       Lin-Lin
 295884      2.1218       Lin-Lin
 297041      2.07103      Lin-Lin
 298619      2.01957      Lin-Lin
 300722      1.968        Lin-Lin
 306483      1.85523      Lin-Lin
 307496      1.8254       Lin-Lin
 307984      1.80136      Lin-Lin
 308256      1.77964      Lin-Lin
 308425      1.75926      Lin-Lin
 308549      1.7376       Lin-Lin
 308669      1.70676      Lin-Lin
 308744      1.67807      Lin-Lin
 308813      1.64037      Lin-Lin
 308857      1.60684      Lin-Lin
 308898      1.56462      Lin-Lin
 308925      1.52838      Lin-Lin
 308951      1.48298      Lin-Lin
 308969      1.4432       Lin-Lin
 308984      1.40276      Lin-Lin
 308998      1.35327      Lin-Lin
 309010      1.30676      Lin-Lin
 309020      1.25959      Lin-Lin
 309030      1.20348      Lin-Lin
 309038      1.14826      Lin-Lin
 309046      1.08417      Lin-Lin
 309054      1.0114       Lin-Lin
 309065      0.908929     Lin-Lin
 309069      0.874394     Lin-Lin
 309072      0.854873     Lin-Lin
 309075      0.837885     Lin-Lin
 309078      0.829511     Lin-Lin
 309079      0.827747     Lin-Lin
 309081      0.829612     Lin-Lin
 309083      0.835634     Lin-Lin
 309085      0.846357     Lin-Lin
 309086      0.862338     Lin-Lin
 309088      0.879588     Lin-Lin
 309089      0.904657     Lin-Lin
 309091      0.935704     Lin-Lin
 309093      0.973124     Lin-Lin
 309094      1.01733      Lin-Lin
 309096      1.06861      Lin-Lin
 309098      1.12323      Lin-Lin
 309099      1.18446      Lin-Lin
 309101      1.25247      Lin-Lin
 309102      1.32728      Lin-Lin
 309104      1.41507      Lin-Lin
 309105      1.51051      Lin-Lin
 309107      1.63856      Lin-Lin
 309109      1.76575      Lin-Lin
 309112      1.93433      Lin-Lin
 309114      2.1008       Lin-Lin
 309116      2.33466      Lin-Lin
 309126      3.17997      Lin-Lin
 309129      3.42797      Lin-Lin
 309132      3.65635      Lin-Lin
 309135      3.84197      Lin-Lin
 309138      4.00789      Lin-Lin
 309141      4.14549      Lin-Lin
 309144      4.2493       Lin-Lin
 309146      4.30411      Lin-Lin
 309148      4.34032      Lin-Lin
 309152      4.36133      Lin-Lin
 309155      4.34564      Lin-Lin
 309158      4.29812      Lin-Lin
 309161      4.22448      Lin-Lin
 309166      4.09602      Lin-Lin
 309173      3.83171      Lin-Lin
 309183      3.49456      Lin-Lin
 309187      3.33761      Lin-Lin
 309192      3.19777      Lin-Lin
 309197      3.07568      Lin-Lin
 309202      2.9704       Lin-Lin
 309207      2.86956      Lin-Lin
 309213      2.78468      Lin-Lin
 309218      2.7128       Lin-Lin
 309227      2.62397      Lin-Lin
 309235      2.55224      Lin-Lin
 309246      2.47553      Lin-Lin
 309260      2.39699      Lin-Lin
 309274      2.33611      Lin-Lin
 309290      2.2839       Lin-Lin
 309308      2.23612      Lin-Lin
 309332      2.18644      Lin-Lin
 309359      2.14296      Lin-Lin
 309386      2.10908      Lin-Lin
 309422      2.07477      Lin-Lin
 309457      2.04802      Lin-Lin
 309512      2.01662      Lin-Lin
 309566      1.99304      Lin-Lin
 309675      1.95979      Lin-Lin
 309806      1.93351      Lin-Lin
 310024      1.90563      Lin-Lin
 310384      1.87822      Lin-Lin
 311137      1.84413      Lin-Lin
 311738      1.81731      Lin-Lin
 311960      1.79894      Lin-Lin
 312089      1.77729      Lin-Lin
 312150      1.75771      Lin-Lin
 312196      1.73224      Lin-Lin
 312219      1.71187      Lin-Lin
 312234      1.69279      Lin-Lin
 312248      1.66989      Lin-Lin
 312259      1.6427       Lin-Lin
 312269      1.61209      Lin-Lin
 312280      1.56424      Lin-Lin
 312291      1.51578      Lin-Lin
 312297      1.49423      Lin-Lin
 312302      1.48807      Lin-Lin
 312302      1.48805      Lin-Lin
 312306      1.4923       Lin-Lin
 312309      1.50505      Lin-Lin
 312312      1.52769      Lin-Lin
 312315      1.55774      Lin-Lin
 312319      1.59717      Lin-Lin
 312322      1.64392      Lin-Lin
 312324      1.69872      Lin-Lin
 312328      1.77917      Lin-Lin
 312334      1.92532      Lin-Lin
 312342      2.10862      Lin-Lin
 312346      2.19238      Lin-Lin
 312350      2.25882      Lin-Lin
 312352      2.29526      Lin-Lin
 312356      2.33919      Lin-Lin
 312359      2.36089      Lin-Lin
 312363      2.37304      Lin-Lin
 312364      2.3736       Lin-Lin
 312368      2.3655       Lin-Lin
 312374      2.33505      Lin-Lin
 312381      2.27362      Lin-Lin
 312394      2.16069      Lin-Lin
 312401      2.10891      Lin-Lin
 312409      2.0665       Lin-Lin
 312417      2.03459      Lin-Lin
 312429      1.99866      Lin-Lin
 312441      1.97404      Lin-Lin
 312464      1.94345      Lin-Lin
 312489      1.92235      Lin-Lin
 312536      1.89711      Lin-Lin
 312597      1.87834      Lin-Lin
 312732      1.85686      Lin-Lin
 312970      1.83918      Lin-Lin
 313474      1.82096      Lin-Lin
 315051      1.78983      Lin-Lin
 318957      1.7264       Lin-Lin
 319914      1.7027       Lin-Lin
 320350      1.68246      Lin-Lin
 320517      1.66894      Lin-Lin
 320674      1.64814      Lin-Lin
 320776      1.62507      Lin-Lin
 320836      1.60317      Lin-Lin
 320882      1.57893      Lin-Lin
 320920      1.54938      Lin-Lin
 320945      1.52148      Lin-Lin
 320965      1.49237      Lin-Lin
 320979      1.46562      Lin-Lin
 320992      1.43301      Lin-Lin
 321002      1.40364      Lin-Lin
 321011      1.36721      Lin-Lin
 321019      1.33031      Lin-Lin
 321027      1.28646      Lin-Lin
 321042      1.19039      Lin-Lin
 321046      1.1694       Lin-Lin
 321050      1.15701      Lin-Lin
 321052      1.15168      Lin-Lin
 321053      1.15077      Lin-Lin
 321056      1.15315      Lin-Lin
 321058      1.1621       Lin-Lin
 321061      1.17883      Lin-Lin
 321064      1.20445      Lin-Lin
 321065      1.23018      Lin-Lin
 321067      1.26188      Lin-Lin
 321070      1.30873      Lin-Lin
 321072      1.35902      Lin-Lin
 321074      1.41722      Lin-Lin
 321076      1.48329      Lin-Lin
 321078      1.56827      Lin-Lin
 321081      1.67512      Lin-Lin
 321084      1.80579      Lin-Lin
 321088      2.00092      Lin-Lin
 321097      2.43871      Lin-Lin
 321100      2.61288      Lin-Lin
 321103      2.71918      Lin-Lin
 321106      2.83098      Lin-Lin
 321109      2.92268      Lin-Lin
 321112      2.99233      Lin-Lin
 321115      3.039        Lin-Lin
 321118      3.06297      Lin-Lin
 321120      3.06691      Lin-Lin
 321122      3.06196      Lin-Lin
 321125      3.03959      Lin-Lin
 321129      2.99425      Lin-Lin
 321132      2.93296      Lin-Lin
 321134      2.88574      Lin-Lin
 321150      2.54829      Lin-Lin
 321155      2.44952      Lin-Lin
 321159      2.37014      Lin-Lin
 321164      2.30248      Lin-Lin
 321169      2.2456       Lin-Lin
 321174      2.19807      Lin-Lin
 321179      2.15059      Lin-Lin
 321188      2.09538      Lin-Lin
 321196      2.05351      Lin-Lin
 321209      2.007        Lin-Lin
 321222      1.97221      Lin-Lin
 321239      1.93565      Lin-Lin
 321257      1.90819      Lin-Lin
 321282      1.87887      Lin-Lin
 321308      1.85706      Lin-Lin
 321358      1.8266       Lin-Lin
 321431      1.79943      Lin-Lin
 321505      1.78132      Lin-Lin
 321642      1.76059      Lin-Lin
 321891      1.73982      Lin-Lin
 322352      1.71972      Lin-Lin
 323358      1.69572      Lin-Lin
 326949      1.63844      Lin-Lin
 332568      1.55071      Lin-Lin
 336246      1.48553      Lin-Lin
 339318      1.42234      Lin-Lin
 341429      1.37004      Lin-Lin
 342776      1.32824      Lin-Lin
 343584      1.29515      Lin-Lin
 344123      1.26485      Lin-Lin
 344483      1.2363       Lin-Lin
 344662      1.21713      Lin-Lin
 344842      1.19219      Lin-Lin
 344977      1.16728      Lin-Lin
 345064      1.14676      Lin-Lin
 345148      1.12195      Lin-Lin
 345218      1.09591      Lin-Lin
 345274      1.07002      Lin-Lin
 345328      1.03913      Lin-Lin
 345367      1.01185      Lin-Lin
 345406      0.978848     Lin-Lin
 345437      0.947173     Lin-Lin
 345468      0.909054     Lin-Lin
 345495      0.869157     Lin-Lin
 345513      0.836752     Lin-Lin
 345532      0.799353     Lin-Lin
 345549      0.758598     Lin-Lin
 345560      0.728812     Lin-Lin
 345572      0.695792     Lin-Lin
 345583      0.659055     Lin-Lin
 345594      0.619667     Lin-Lin
 345604      0.575821     Lin-Lin
 345613      0.53974      Lin-Lin
 345621      0.500838     Lin-Lin
 345630      0.455223     Lin-Lin
 345647      0.361818     Lin-Lin
 345652      0.335808     Lin-Lin
 345656      0.31913      Lin-Lin
 345659      0.307659     Lin-Lin
 345661      0.301335     Lin-Lin
 345663      0.29632      Lin-Lin
 345665      0.29286      Lin-Lin
 345667      0.291235     Lin-Lin
 345668      0.291205     Lin-Lin
 345669      0.292255     Lin-Lin
 345671      0.295519     Lin-Lin
 345673      0.299419     Lin-Lin
 345674      0.304741     Lin-Lin
 345675      0.311604     Lin-Lin
 345677      0.320154     Lin-Lin
 345678      0.330516     Lin-Lin
 345679      0.342844     Lin-Lin
 345681      0.357272     Lin-Lin
 345682      0.371404     Lin-Lin
 345683      0.387273     Lin-Lin
 345684      0.404998     Lin-Lin
 345685      0.424653     Lin-Lin
 345686      0.446377     Lin-Lin
 345688      0.470228     Lin-Lin
 345689      0.496334     Lin-Lin
 345690      0.524756     Lin-Lin
 345691      0.557994     Lin-Lin
 345692      0.594121     Lin-Lin
 345694      0.633323     Lin-Lin
 345695      0.675621     Lin-Lin
 345696      0.721159     Lin-Lin
 345697      0.769966     Lin-Lin
 345699      0.842065     Lin-Lin
 345701      0.920543     Lin-Lin
 345702      1.00265      Lin-Lin
 345704      1.08461      Lin-Lin
 345705      1.17197      Lin-Lin
 345707      1.25759      Lin-Lin
 345709      1.37376      Lin-Lin
 345710      1.4971       Lin-Lin
 345712      1.6273       Lin-Lin
 345715      1.83457      Lin-Lin
 345718      2.07351      Lin-Lin
 345721      2.36399      Lin-Lin
 345732      3.35348      Lin-Lin
 345735      3.62425      Lin-Lin
 345738      3.87915      Lin-Lin
 345742      4.11283      Lin-Lin
 345745      4.33433      Lin-Lin
 345748      4.48697      Lin-Lin
 345750      4.61576      Lin-Lin
 345753      4.73367      Lin-Lin
 345757      4.81748      Lin-Lin
 345760      4.86765      Lin-Lin
 345763      4.88552      Lin-Lin
 345766      4.87336      Lin-Lin
 345769      4.83127      Lin-Lin
 345771      4.78724      Lin-Lin
 345776      4.66827      Lin-Lin
 345780      4.51772      Lin-Lin
 345785      4.34678      Lin-Lin
 345798      3.80185      Lin-Lin
 345805      3.54922      Lin-Lin
 345812      3.32369      Lin-Lin
 345816      3.18964      Lin-Lin
 345821      3.0684       Lin-Lin
 345827      2.92102      Lin-Lin
 345833      2.7936       Lin-Lin
 345839      2.68323      Lin-Lin
 345846      2.58722      Lin-Lin
 345853      2.49077      Lin-Lin
 345860      2.40743      Lin-Lin
 345869      2.31258      Lin-Lin
 345879      2.23243      Lin-Lin
 345889      2.15825      Lin-Lin
 345901      2.09005      Lin-Lin
 345912      2.03169      Lin-Lin
 345929      1.95838      Lin-Lin
 345945      1.89807      Lin-Lin
 345962      1.84759      Lin-Lin
 345983      1.79592      Lin-Lin
 346011      1.73869      Lin-Lin
 346039      1.69272      Lin-Lin
 346073      1.6489       Lin-Lin
 346096      1.62265      Lin-Lin
 346144      1.57962      Lin-Lin
 346200      1.5405       Lin-Lin
 346256      1.50983      Lin-Lin
 346335      1.47642      Lin-Lin
 346414      1.45048      Lin-Lin
 346548      1.41697      Lin-Lin
 346683      1.39211      Lin-Lin
 346863      1.36696      Lin-Lin
 347132      1.33896      Lin-Lin
 347536      1.30829      Lin-Lin
 348165      1.27259      Lin-Lin
 349400      1.21674      Lin-Lin
 351069      1.14417      Lin-Lin
 351744      1.10943      Lin-Lin
 352104      1.08638      Lin-Lin
 352375      1.06401      Lin-Lin
 352555      1.04385      Lin-Lin
 352676      1.02556      Lin-Lin
 352769      1.00677      Lin-Lin
 352853      0.983314     Lin-Lin
 352901      0.965514     Lin-Lin
 352940      0.946989     Lin-Lin
 352974      0.927019     Lin-Lin
 353002      0.906227     Lin-Lin
 353029      0.881463     Lin-Lin
 353048      0.859711     Lin-Lin
 353067      0.83315      Lin-Lin
 353082      0.806404     Lin-Lin
 353093      0.785317     Lin-Lin
 353103      0.760887     Lin-Lin
 353114      0.730989     Lin-Lin
 353123      0.70374      Lin-Lin
 353131      0.672305     Lin-Lin
 353139      0.636139     Lin-Lin
 353148      0.595429     Lin-Lin
 353159      0.540374     Lin-Lin
 353164      0.516534     Lin-Lin
 353168      0.502195     Lin-Lin
 353170      0.495333     Lin-Lin
 353173      0.491394     Lin-Lin
 353174      0.490755     Lin-Lin
 353177      0.492499     Lin-Lin
 353178      0.496158     Lin-Lin
 353180      0.502094     Lin-Lin
 353182      0.510557     Lin-Lin
 353184      0.5218       Lin-Lin
 353185      0.536071     Lin-Lin
 353187      0.553615     Lin-Lin
 353188      0.570975     Lin-Lin
 353190      0.595365     Lin-Lin
 353192      0.623743     Lin-Lin
 353193      0.656272     Lin-Lin
 353195      0.693126     Lin-Lin
 353197      0.73438      Lin-Lin
 353199      0.789913     Lin-Lin
 353201      0.851941     Lin-Lin
 353203      0.918461     Lin-Lin
 353205      0.986611     Lin-Lin
 353206      1.05983      Lin-Lin
 353208      1.14746      Lin-Lin
 353212      1.28472      Lin-Lin
 353215      1.43633      Lin-Lin
 353225      1.94639      Lin-Lin
 353228      2.07607      Lin-Lin
 353231      2.21742      Lin-Lin
 353234      2.35299      Lin-Lin
 353237      2.44964      Lin-Lin
 353240      2.53287      Lin-Lin
 353243      2.59866      Lin-Lin
 353246      2.65096      Lin-Lin
 353248      2.6742       Lin-Lin
 353251      2.68893      Lin-Lin
 353252      2.68914      Lin-Lin
 353255      2.68124      Lin-Lin
 353258      2.65377      Lin-Lin
 353262      2.60976      Lin-Lin
 353266      2.53131      Lin-Lin
 353271      2.43788      Lin-Lin
 353283      2.1605       Lin-Lin
 353289      2.03338      Lin-Lin
 353295      1.92233      Lin-Lin
 353299      1.85786      Lin-Lin
 353305      1.78278      Lin-Lin
 353310      1.71941      Lin-Lin
 353316      1.66592      Lin-Lin
 353322      1.62059      Lin-Lin
 353329      1.57302      Lin-Lin
 353335      1.53334      Lin-Lin
 353346      1.48477      Lin-Lin
 353356      1.44573      Lin-Lin
 353370      1.40406      Lin-Lin
 353384      1.37154      Lin-Lin
 353403      1.33393      Lin-Lin
 353423      1.3045       Lin-Lin
 353444      1.28002      Lin-Lin
 353471      1.25362      Lin-Lin
 353502      1.23083      Lin-Lin
 353552      1.2027       Lin-Lin
 353607      1.17977      Lin-Lin
 353690      1.15492      Lin-Lin
 353773      1.13674      Lin-Lin
 353914      1.11411      Lin-Lin
 354139      1.08888      Lin-Lin
 354494      1.06026      Lin-Lin
 355070      1.02419      Lin-Lin
 358097      0.860974     Lin-Lin
 359432      0.783694     Lin-Lin
 360767      0.699977     Lin-Lin
 361787      0.631043     Lin-Lin
 362730      0.56342      Lin-Lin
 363672      0.492019     Lin-Lin
 364614      0.417239     Lin-Lin
 366656      0.249801     Lin-Lin
 367127      0.212315     Lin-Lin
 367441      0.18829      Lin-Lin
 367755      0.16534      Lin-Lin
 367991      0.149077     Lin-Lin
 368226      0.133758     Lin-Lin
 368383      0.124214     Lin-Lin
 368541      0.115269     Lin-Lin
 368698      0.106999     Lin-Lin
 368874      0.098585     Lin-Lin
 368992      0.0935805    Lin-Lin
 369110      0.0891063    Lin-Lin
 369228      0.0852035    Lin-Lin
 369345      0.0819215    Lin-Lin
 369434      0.0798999    Lin-Lin
 369522      0.0782792    Lin-Lin
 369610      0.0770833    Lin-Lin
 369679      0.0764662    Lin-Lin
 369758      0.0761114    Lin-Lin
 369797      0.0760743    Lin-Lin
 369885      0.0763794    Lin-Lin
 369974      0.0772285    Lin-Lin
 370062      0.0786526    Lin-Lin
 370150      0.080684     Lin-Lin
 370239      0.0833576    Lin-Lin
 370327      0.0867112    Lin-Lin
 370415      0.090786     Lin-Lin
 370504      0.0956255    Lin-Lin
 370592      0.101275     Lin-Lin
 370680      0.107779     Lin-Lin
 370769      0.115184     Lin-Lin
 370857      0.123538     Lin-Lin
 370945      0.132894     Lin-Lin
 371034      0.143306     Lin-Lin
 371122      0.154838     Lin-Lin
 371210      0.167552     Lin-Lin
 371299      0.181515     Lin-Lin
 371387      0.196792     Lin-Lin
 371475      0.213452     Lin-Lin
 371564      0.231563     Lin-Lin
 371652      0.251199     Lin-Lin
 371740      0.272443     Lin-Lin
 371829      0.29538      Lin-Lin
 371917      0.320102     Lin-Lin
 372005      0.346701     Lin-Lin
 372094      0.375268     Lin-Lin
 372182      0.405896     Lin-Lin
 372270      0.438677     Lin-Lin
 372359      0.473714     Lin-Lin
 372447      0.511111     Lin-Lin
 372535      0.550986     Lin-Lin
 372624      0.593453     Lin-Lin
 372742      0.654339     Lin-Lin
 372859      0.720235     Lin-Lin
 372977      0.791562     Lin-Lin
 373095      0.868453     Lin-Lin
 373213      0.951348     Lin-Lin
 373330      1.04036      Lin-Lin
 373448      1.13594      Lin-Lin
 373566      1.23817      Lin-Lin
 373684      1.34748      Lin-Lin
 373802      1.46391      Lin-Lin
 373919      1.58786      Lin-Lin
 374037      1.71949      Lin-Lin
 374194      1.90701      Lin-Lin
 374351      2.10801      Lin-Lin
 374499      2.30916      Lin-Lin
 374646      2.52211      Lin-Lin
 374822      2.79411      Lin-Lin
 374980      3.04796      Lin-Lin
 375215      3.44866      Lin-Lin
 375529      4.0139       Lin-Lin
 376236      5.32277      Lin-Lin
 376519      5.81894      Lin-Lin
 376786      6.24822      Lin-Lin
 377021      6.58569      Lin-Lin
 377257      6.87998      Lin-Lin
 377414      7.04687      Lin-Lin
 377571      7.18886      Lin-Lin
 377787      7.33698      Lin-Lin
 377963      7.41587      Lin-Lin
 378081      7.43465      Lin-Lin
 378170      7.42149      Lin-Lin
 378258      7.36682      Lin-Lin
 378309      7.29857      Lin-Lin
 378348      7.21313      Lin-Lin
 378374      7.1293       Lin-Lin
 378398      7.01024      Lin-Lin
 378418      6.87815      Lin-Lin
 378444      6.64075      Lin-Lin
 378453      6.59009      Lin-Lin
 378456      6.58799      Lin-Lin
 378461      6.60766      Lin-Lin
 378465      6.66747      Lin-Lin
 378468      6.7378       Lin-Lin
 378472      6.83753      Lin-Lin
 378475      6.97115      Lin-Lin
 378478      7.14298      Lin-Lin
 378481      7.35637      Lin-Lin
 378484      7.61383      Lin-Lin
 378487      7.91624      Lin-Lin
 378491      8.33747      Lin-Lin
 378495      8.81699      Lin-Lin
 378497      9.16456      Lin-Lin
 378503      10.004       Lin-Lin
 378511      11.2937      Lin-Lin
 378515      11.8474      Lin-Lin
 378518      12.2645      Lin-Lin
 378521      12.5883      Lin-Lin
 378524      12.8566      Lin-Lin
 378527      13.0538      Lin-Lin
 378530      13.2032      Lin-Lin
 378534      13.2872      Lin-Lin
 378535      13.2996      Lin-Lin
 378538      13.2679      Lin-Lin
 378542      13.167       Lin-Lin
 378545      13.0061      Lin-Lin
 378550      12.6449      Lin-Lin
 378557      12.132       Lin-Lin
 378566      11.2834      Lin-Lin
 378574      10.6986      Lin-Lin
 378580      10.2805      Lin-Lin
 378586      9.93648      Lin-Lin
 378592      9.67683      Lin-Lin
 378598      9.46774      Lin-Lin
 378606      9.22776      Lin-Lin
 378617      9.01936      Lin-Lin
 378624      8.90574      Lin-Lin
 378640      8.73678      Lin-Lin
 378663      8.5654       Lin-Lin
 378686      8.44983      Lin-Lin
 378716      8.34592      Lin-Lin
 378759      8.24509      Lin-Lin
 378817      8.15792      Lin-Lin
 378933      8.05412      Lin-Lin
 379147      7.94173      Lin-Lin
 379857      7.63925      Lin-Lin
 380600      7.26646      Lin-Lin
 382109      6.46438      Lin-Lin
 382823      6.11388      Lin-Lin
 383651      5.74918      Lin-Lin
 384431      5.44492      Lin-Lin
 385276      5.15597      Lin-Lin
 386120      4.9047       Lin-Lin
 386965      4.684        Lin-Lin
 387809      4.49021      Lin-Lin
 388865      4.27916      Lin-Lin
 389920      4.09813      Lin-Lin
 390976      3.94009      Lin-Lin
 392158      3.78652      Lin-Lin
 393640      3.62202      Lin-Lin
 395212      3.47262      Lin-Lin
 397154      3.31557      Lin-Lin
 399581      3.13426      Lin-Lin
 400164      3.0753       Lin-Lin
 400451      3.02976      Lin-Lin
 400620      2.98671      Lin-Lin
 400715      2.94974      Lin-Lin
 400789      2.90786      Lin-Lin
 400849      2.85771      Lin-Lin
 400885      2.81565      Lin-Lin
 400914      2.77154      Lin-Lin
 400935      2.7296       Lin-Lin
 400955      2.67823      Lin-Lin
 400975      2.61365      Lin-Lin
 400988      2.55531      Lin-Lin
 401000      2.49297      Lin-Lin
 401012      2.41437      Lin-Lin
 401020      2.34331      Lin-Lin
 401029      2.25077      Lin-Lin
 401047      2.04953      Lin-Lin
 401053      1.98488      Lin-Lin
 401057      1.9538       Lin-Lin
 401060      1.93937      Lin-Lin
 401063      1.93498      Lin-Lin
 401066      1.94295      Lin-Lin
 401068      1.95874      Lin-Lin
 401071      1.98791      Lin-Lin
 401074      2.03041      Lin-Lin
 401076      2.08741      Lin-Lin
 401078      2.14591      Lin-Lin
 401081      2.22879      Lin-Lin
 401084      2.32699      Lin-Lin
 401086      2.44036      Lin-Lin
 401089      2.56843      Lin-Lin
 401091      2.71016      Lin-Lin
 401094      2.89652      Lin-Lin
 401098      3.15536      Lin-Lin
 401110      3.97266      Lin-Lin
 401114      4.27043      Lin-Lin
 401118      4.4964       Lin-Lin
 401121      4.67013      Lin-Lin
 401125      4.81436      Lin-Lin
 401128      4.92677      Lin-Lin
 401131      5.00658      Lin-Lin
 401135      5.05443      Lin-Lin
 401138      5.07253      Lin-Lin
 401141      5.06307      Lin-Lin
 401146      5.01689      Lin-Lin
 401151      4.91962      Lin-Lin
 401154      4.85932      Lin-Lin
 401171      4.4316       Lin-Lin
 401179      4.24193      Lin-Lin
 401186      4.12207      Lin-Lin
 401193      4.00896      Lin-Lin
 401198      3.94194      Lin-Lin
 401208      3.83338      Lin-Lin
 401220      3.74         Lin-Lin
 401231      3.66839      Lin-Lin
 401249      3.58553      Lin-Lin
 401269      3.51667      Lin-Lin
 401300      3.44061      Lin-Lin
 401340      3.37413      Lin-Lin
 401397      3.31187      Lin-Lin
 401460      3.26598      Lin-Lin
 401541      3.22629      Lin-Lin
 401684      3.18053      Lin-Lin
 401862      3.14472      Lin-Lin
 402157      3.10586      Lin-Lin
 402731      3.05713      Lin-Lin
 403947      2.98718      Lin-Lin
 406082      2.894        Lin-Lin
 411228      2.70651      Lin-Lin
 411742      2.68905      Lin-Lin
 411897      2.69739      Lin-Lin
 411974      2.71547      Lin-Lin
 412029      2.74436      Lin-Lin
 412065      2.77903      Lin-Lin
 412093      2.8198       Lin-Lin
 412117      2.87281      Lin-Lin
 412132      2.91803      Lin-Lin
 412147      2.977        Lin-Lin
 412162      3.05536      Lin-Lin
 412172      3.12         Lin-Lin
 412181      3.19957      Lin-Lin
 412191      3.29868      Lin-Lin
 412198      3.38961      Lin-Lin
 412204      3.48         Lin-Lin
 412212      3.61017      Lin-Lin
 412217      3.72629      Lin-Lin
 412223      3.86172      Lin-Lin
 412228      4.02027      Lin-Lin
 412234      4.20638      Lin-Lin
 412239      4.4252       Lin-Lin
 412243      4.59202      Lin-Lin
 412247      4.77771      Lin-Lin
 412250      4.98411      Lin-Lin
 412254      5.213        Lin-Lin
 412258      5.4661       Lin-Lin
 412261      5.74493      Lin-Lin
 412265      6.05068      Lin-Lin
 412269      6.38396      Lin-Lin
 412272      6.74485      Lin-Lin
 412278      7.33615      Lin-Lin
 412283      7.9813       Lin-Lin
 412291      8.99779      Lin-Lin
 412302      10.3185      Lin-Lin
 412307      10.9386      Lin-Lin
 412312      11.4898      Lin-Lin
 412317      11.9508      Lin-Lin
 412321      12.2299      Lin-Lin
 412324      12.4436      Lin-Lin
 412328      12.5864      Lin-Lin
 412332      12.6568      Lin-Lin
 412334      12.6605      Lin-Lin
 412338      12.5978      Lin-Lin
 412343      12.4283      Lin-Lin
 412347      12.1611      Lin-Lin
 412352      11.8087      Lin-Lin
 412356      11.3867      Lin-Lin
 412362      10.765       Lin-Lin
 412380      8.72569      Lin-Lin
 412386      8.12169      Lin-Lin
 412391      7.56057      Lin-Lin
 412397      7.04933      Lin-Lin
 412402      6.59088      Lin-Lin
 412408      6.1846       Lin-Lin
 412413      5.82777      Lin-Lin
 412419      5.51613      Lin-Lin
 412424      5.24493      Lin-Lin
 412430      5.00905      Lin-Lin
 412435      4.80386      Lin-Lin
 412441      4.62492      Lin-Lin
 412446      4.46842      Lin-Lin
 412453      4.28897      Lin-Lin
 412461      4.137        Lin-Lin
 412468      4.00732      Lin-Lin
 412476      3.88388      Lin-Lin
 412485      3.77863      Lin-Lin
 412496      3.6607       Lin-Lin
 412506      3.56289      Lin-Lin
 412520      3.46031      Lin-Lin
 412537      3.36073      Lin-Lin
 412554      3.28148      Lin-Lin
 412580      3.18947      Lin-Lin
 412607      3.11501      Lin-Lin
 412635      3.05812      Lin-Lin
 412672      3.00066      Lin-Lin
 412727      2.93963      Lin-Lin
 412795      2.88889      Lin-Lin
 412863      2.85378      Lin-Lin
 412987      2.81152      Lin-Lin
 413120      2.7826       Lin-Lin
 413396      2.7466       Lin-Lin
 413855      2.71338      Lin-Lin
 414829      2.67333      Lin-Lin
 417034      2.61477      Lin-Lin
 423854      2.47353      Lin-Lin
 424696      2.44406      Lin-Lin
 425005      2.42447      Lin-Lin
 425261      2.39516      Lin-Lin
 425393      2.36762      Lin-Lin
 425491      2.33256      Lin-Lin
 425557      2.29376      Lin-Lin
 425602      2.25208      Lin-Lin
 425627      2.21993      Lin-Lin
 425647      2.18478      Lin-Lin
 425664      2.14841      Lin-Lin
 425680      2.1029       Lin-Lin
 425691      2.06065      Lin-Lin
 425702      2.00696      Lin-Lin
 425711      1.95354      Lin-Lin
 425720      1.88919      Lin-Lin
 425737      1.75069      Lin-Lin
 425743      1.71235      Lin-Lin
 425747      1.68578      Lin-Lin
 425752      1.67474      Lin-Lin
 425753      1.674        Lin-Lin
 425756      1.67763      Lin-Lin
 425759      1.69179      Lin-Lin
 425762      1.71828      Lin-Lin
 425764      1.74717      Lin-Lin
 425767      1.78436      Lin-Lin
 425770      1.84499      Lin-Lin
 425773      1.92048      Lin-Lin
 425775      1.97908      Lin-Lin
 425777      2.06469      Lin-Lin
 425780      2.16057      Lin-Lin
 425783      2.28799      Lin-Lin
 425787      2.45069      Lin-Lin
 425794      2.77452      Lin-Lin
 425801      3.11857      Lin-Lin
 425805      3.29162      Lin-Lin
 425808      3.43636      Lin-Lin
 425812      3.56784      Lin-Lin
 425816      3.67132      Lin-Lin
 425820      3.74502      Lin-Lin
 425824      3.78895      Lin-Lin
 425828      3.80467      Lin-Lin
 425832      3.79743      Lin-Lin
 425836      3.76473      Lin-Lin
 425840      3.71178      Lin-Lin
 425843      3.66833      Lin-Lin
 425863      3.32745      Lin-Lin
 425870      3.22834      Lin-Lin
 425878      3.11981      Lin-Lin
 425887      3.03513      Lin-Lin
 425896      2.96495      Lin-Lin
 425907      2.90387      Lin-Lin
 425922      2.84366      Lin-Lin
 425938      2.79322      Lin-Lin
 425965      2.73474      Lin-Lin
 425997      2.68803      Lin-Lin
 426046      2.64094      Lin-Lin
 426096      2.60989      Lin-Lin
 426188      2.5731       Lin-Lin
 426312      2.54384      Lin-Lin
 426477      2.52098      Lin-Lin
 426772      2.49746      Lin-Lin
 427396      2.47167      Lin-Lin
 428877      2.43936      Lin-Lin
